created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,runtime_s,wall_runtime_s,target_illegal_recall_at_youden,primary_metric_direction,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose
2026-04-28T07:57:53.150447+00:00,T3_DiagnoseFrance,dann_strurw,42,73,72,58,15,29,1.0,0.9821428571428571,1.0,1.0,0.95,0.9608636977058029,0.9,1.0,0.62215258989243,2,True,roc_auc,roc_auc,1.0,7.584493141621351e-05,0.594059407711029,0.9230769230769231,200,0.9821428571428571,17.065042734146118,36.53546977043152,1.0,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier
2026-04-28T07:59:05.309211+00:00,T3_DiagnoseFrance,dann_strurw,43,73,72,58,15,30,1.0,1.0,0.91,0.8925931758729746,0.675,0.6,0.9,0.45,0.663501803199451,2,True,roc_auc,roc_auc,0.91,0.9999986886978149,0.550000011920929,1.0,200,1.0,17.566039323806763,33.91671800613403,0.45,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier
2026-04-28T08:00:07.165503+00:00,T3_DiagnoseFrance,dann_strurw,44,73,72,58,15,30,1.0,1.0,0.99,0.9954545454545455,0.825,0.7643097643097643,1.0,0.65,0.5818674337696381,2,True,roc_auc,roc_auc,0.99,0.9999427795410156,0.5600000023841858,1.0,200,1.0,16.482608318328857,30.226564168930054,0.65,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier
2026-04-28T08:01:04.059165+00:00,T3_DiagnoseFrance,dann_strurw,45,73,72,58,15,27,1.0,1.0,0.9753086419753086,0.98989898989899,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.6296645884004559,2,True,roc_auc,roc_auc,0.9753086419753086,1.0,0.553398072719574,1.0,200,1.0,11.985368728637695,26.186449766159058,0.9444444444444444,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier
2026-04-28T08:01:47.543612+00:00,T3_DiagnoseFrance,dann_strurw,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.6663792177364254,2,True,roc_auc,roc_auc,1.0,0.9999933242797852,0.5600000023841858,1.0,200,1.0,11.890761375427246,21.880694150924683,0.85,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier
2026-04-28T05:38:02.394947+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,1.0,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6442873603877364,2,True,roc_auc,roc_auc,1.0,0.9984349608421326,,,200,0.875,10.78355073928833,10.963382720947266,0.6842105263157895,higher_is_better,,,,,
2026-04-28T05:38:13.773237+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.985,0.9924874686716793,0.9,0.8611111111111112,1.0,0.8,0.7575234928742163,2,True,roc_auc,roc_auc,0.985,0.9999996423721312,,,200,1.0,10.948179244995115,11.134706735610962,0.8,higher_is_better,,,,,
2026-04-28T05:38:24.817448+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.633971331421755,2,True,roc_auc,roc_auc,0.995,0.9999995231628418,,,200,1.0,10.540047883987429,10.738970756530762,0.8,higher_is_better,,,,,
2026-04-28T05:38:35.745778+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506172,0.9802631578947368,0.8888888888888888,0.8465909090909092,1.0,0.7777777777777778,0.5926142658800507,2,True,roc_auc,roc_auc,0.9506172839506172,1.0,,,200,1.0,10.493740797042848,10.678347826004028,0.7777777777777778,higher_is_better,,,,,
2026-04-28T05:38:47.038408+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.6991897901484383,2,True,roc_auc,roc_auc,1.0,0.9999539852142334,,,200,1.0,10.796554327011108,11.022735357284546,0.85,higher_is_better,,,,,
2026-04-28T07:57:16.607199+00:00,T3_DiagnoseFrance,strurw,42,73,72,58,15,29,1.0,0.875,0.9947368421052631,0.9973684210526316,0.6842105263157895,0.5817307692307692,1.0,0.3684210526315789,0.47321650488516676,2,True,roc_auc,roc_auc,0.9947368421052631,0.9999979734420776,,0.9230769230769231,200,1.0,21.482773065567017,41.97311353683472,0.3684210526315789,higher_is_better,last_epoch,1.0,200.0,True,final_classifier
2026-04-28T07:58:31.385608+00:00,T3_DiagnoseFrance,strurw,43,73,72,58,15,30,1.0,1.0,0.98,0.9903229665071771,0.725,0.6329254727474972,1.0,0.45,0.6927205051037466,2,True,roc_auc,roc_auc,0.98,0.9999991655349731,,1.0,200,1.0,20.770965099334717,37.68042993545532,0.45,higher_is_better,last_epoch,1.0,200.0,True,final_classifier
2026-04-28T07:59:36.930152+00:00,T3_DiagnoseFrance,strurw,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.825,0.7643097643097643,1.0,0.65,0.6224447700658804,2,True,roc_auc,roc_auc,0.995,0.9999971389770508,,1.0,200,1.0,15.89365029335022,31.089999198913574,0.65,higher_is_better,last_epoch,1.0,200.0,True,final_classifier
2026-04-28T08:00:37.862188+00:00,T3_DiagnoseFrance,strurw,45,73,72,58,15,27,1.0,1.0,0.9876543209876543,0.9944444444444445,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.6315926780790959,2,True,roc_auc,roc_auc,0.9876543209876543,1.0,,1.0,200,1.0,16.265705347061157,30.195732593536377,0.9444444444444444,higher_is_better,last_epoch,1.0,200.0,True,final_classifier
2026-04-28T08:01:25.658944+00:00,T3_DiagnoseFrance,strurw,46,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.6824729986129822,2,True,roc_auc,roc_auc,0.995,0.9999479055404663,,1.0,200,1.0,11.78061842918396,21.3702073097229,0.8,higher_is_better,last_epoch,1.0,200.0,True,final_classifier
