created_at_utc,family_id,seed,method,alpha,binary_weight,shuffle_family_labels,test_form,train_scope,is_prerun_frozen,is_posthoc,runtime_s,hard_negative_auc,hard_negative_pr_auc,positive_score_mean,negative_score_mean,score_gap_pos_minus_neg,heldout_positive_count,negative_count,score_mode,encoder_checkpoint
2026-05-09T15:05:49.335487+00:00,tsars,42,A2_main,0.5,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6748380661010742,0.22222222222222224,0.4086792292674645,0.9561785459518433,0.9710485935211182,-0.014870047569274902,9,9,metric,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:05:59.598530+00:00,tsars,43,A2_main,0.5,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.663419246673584,0.14814814814814814,0.38620094502447444,0.814685583114624,0.9285560250282288,-0.11387044191360474,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:06:10.343593+00:00,tsars,44,A2_main,0.5,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.74485182762146,0.0,0.3498743086978381,0.7630311846733093,0.9636990427970886,-0.2006678581237793,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:06:21.957592+00:00,tsars,45,A2_main,0.5,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.751624345779419,0.0,0.3487088075323369,0.6747146248817444,0.9413777589797974,-0.266663134098053,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:06:33.343676+00:00,tsars,46,A2_main,0.5,1.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7343196868896484,0.0,0.3530378118613413,0.795136034488678,0.9625815153121948,-0.16744548082351685,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:05:49.999292+00:00,tsars,42,A3_only_supcon,1.0,0.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6638045310974121,0.32098765432098764,0.45475671750181557,0.953949511051178,0.9765129089355469,-0.022563397884368896,9,9,metric,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:06:00.261136+00:00,tsars,43,A3_only_supcon,1.0,0.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6626055240631104,0.012345679012345684,0.35184147733167337,0.704239010810852,0.9447553157806396,-0.2405163049697876,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:06:11.074046+00:00,tsars,44,A3_only_supcon,1.0,0.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7304527759552002,0.08641975308641976,0.3702890247007894,0.7687222957611084,0.9332876205444336,-0.1645653247833252,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:06:22.670917+00:00,tsars,45,A3_only_supcon,1.0,0.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.713325023651123,0.024691358024691367,0.35616246498599435,0.7150872349739075,0.9488403797149658,-0.23375314474105835,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:06:34.058822+00:00,tsars,46,A3_only_supcon,1.0,0.0,False,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7151463031768799,0.0,0.3506069094304388,0.7020165920257568,0.961857259273529,-0.2598406672477722,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-05-09T15:05:50.696489+00:00,tsars,42,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6971971988677979,0.2839506172839506,0.4425874053325034,0.9964276552200317,0.9987276792526245,-0.0023000240325927734,9,9,metric,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-05-09T15:06:00.922888+00:00,tsars,43,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.6617517471313477,0.33333333333333337,0.4415676915676916,0.954967200756073,0.9789488911628723,-0.023981690406799316,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-05-09T15:06:11.800329+00:00,tsars,44,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.726283073425293,0.41975308641975306,0.47864327030993703,0.9805237650871277,0.9843482971191406,-0.0038245320320129395,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-05-09T15:06:23.393437+00:00,tsars,45,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.722520112991333,0.3950617283950617,0.46929074012407346,0.9811130166053772,0.9806097745895386,0.000503242015838623,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-05-09T15:06:34.761218+00:00,tsars,46,A4_shuffled_family,0.5,1.0,True,hard_illegal_negative,frozen_heco_embedding_plus_family_dual_head,True,False,0.7023074626922607,0.0740740740740741,0.36212722462722463,0.791492223739624,0.9315049648284912,-0.1400127410888672,9,9,metric,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
