created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,runtime_s,wall_runtime_s,target_illegal_recall_at_youden,primary_metric_direction,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,base_method_family,eerm_k,env_source,num_envs,is_prerun_frozen,is_posthoc,result_origin,encoder_checkpoint
2026-04-28T07:40:02.365313+00:00,T1_Nordic,dann,42,100,77,80,20,31,1.0,1.0,,,0.1612903225806451,0.1388888888888889,,0.1612903225806451,0.1809959729821462,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1612903225806451,0.6247928738594055,0.6428571343421936,,200,1.0,10.355459928512571,10.524681568145752,0.1612903225806451,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:13.118094+00:00,T1_Nordic,dann,43,100,77,80,20,31,1.0,1.0,,,0.2903225806451613,0.225,,0.2903225806451613,0.3911164688261527,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2903225806451613,0.9999666213989258,0.5873016119003296,,200,1.0,10.382542371749878,10.546472311019896,0.2903225806451613,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:24.488047+00:00,T1_Nordic,dann,44,100,77,80,20,31,1.0,1.0,,,0.2258064516129032,0.1842105263157894,,0.2258064516129032,0.2948971259877233,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2258064516129032,1.0,0.6269841194152832,,200,1.0,11.000224590301514,11.16666316986084,0.2258064516129032,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:28.939124+00:00,T1_Nordic,dann,45,100,77,80,20,31,0.9965059399021664,0.8791208791208791,,,0.3225806451612903,0.2439024390243902,,0.3225806451612903,0.2697956404843998,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.3225806451612903,0.2055689692497253,0.7222222089767456,,24,0.8791208791208791,4.007125377655029,4.208894491195679,0.3225806451612903,higher_is_better,best_source_val_after_dann_warmup,20.0,80.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:40.177844+00:00,T1_Nordic,dann,46,100,77,80,20,31,1.0,1.0,,,0.3548387096774194,0.2619047619047619,,0.3548387096774194,0.3506553557384161,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.3548387096774194,0.1181903183460235,0.6349206566810608,,200,1.0,10.845794200897217,11.01919960975647,0.3548387096774194,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:43:52.026912+00:00,T1_Nordic,dann_strurw,42,100,77,80,20,31,1.0,1.0,,,0.3548387096774194,0.2619047619047619,,0.3548387096774194,0.3871125671294631,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.3548387096774194,1.0,0.6269841194152832,0.0,200,1.0,11.936575412750244,21.351309537887573,0.3548387096774194,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:44:35.373571+00:00,T1_Nordic,dann_strurw,43,100,77,80,20,31,1.0,1.0,,,0.2258064516129032,0.1842105263157894,,0.2258064516129032,0.357854387203104,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2258064516129032,0.9997723698616028,0.6428571343421936,0.3571428571428571,200,1.0,11.401695728302002,21.412687301635746,0.2258064516129032,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:45:18.582091+00:00,T1_Nordic,dann_strurw,44,100,77,80,20,31,1.0,1.0,,,0.2258064516129032,0.1842105263157894,,0.2258064516129032,0.2715582444336006,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2258064516129032,1.0,0.6349206566810608,0.7857142857142857,200,1.0,12.059085130691528,21.900275707244877,0.2258064516129032,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:45:49.864254+00:00,T1_Nordic,dann_strurw,45,100,77,80,20,31,1.0,0.9230769230769232,,,0.1290322580645161,0.1142857142857142,,0.1290322580645161,0.1261248897323026,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1290322580645161,0.4473291635513305,0.6349206566810608,0.5714285714285714,82,0.9230769230769232,10.71281385421753,15.672807216644289,0.1290322580645161,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:46:32.621939+00:00,T1_Nordic,dann_strurw,46,100,77,80,20,31,1.0,1.0,,,0.3548387096774194,0.2619047619047619,,0.3548387096774194,0.3592702868271882,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.3548387096774194,0.982228457927704,0.6349206566810608,0.3571428571428571,200,1.0,11.54231309890747,21.34761142730713,0.3548387096774194,higher_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T05:36:08.983518+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.2439024390243902,,0.3225806451612903,0.3133402530995625,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.3225806451612903,0.2903753817081451,,,200,1.0,9.431138515472412,9.616145849227903,0.3225806451612903,higher_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:36:18.968769+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.2580645161290322,0.2051282051282051,,0.2580645161290322,0.329555466958324,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2580645161290322,0.9992050528526306,,,200,1.0,9.589009761810305,9.756375074386597,0.2580645161290322,higher_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:36:29.556141+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.064516129032258,0.0606060606060606,,0.064516129032258,0.1031358750519176,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.064516129032258,0.9999018907546996,,,200,1.0,10.18437147140503,10.36217975616455,0.064516129032258,higher_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:36:32.343440+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.9706498951781972,0.901098901098901,,,0.0967741935483871,0.088235294117647,,0.0967741935483871,0.4383608352753423,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.0967741935483871,0.4426642656326294,,,1,0.901098901098901,2.356264114379883,2.547008991241455,0.0967741935483871,higher_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:36:42.979874+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.2903225806451613,0.225,,0.2903225806451613,0.465056244714649,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.2903225806451613,0.9998559951782228,,,200,1.0,10.210866451263428,10.397135496139526,0.2903225806451613,higher_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T07:43:30.669840+00:00,T1_Nordic,strurw,42,100,77,80,20,31,1.0,1.0,,,0.0967741935483871,0.088235294117647,,0.0967741935483871,0.1669093532903778,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.0967741935483871,0.999536156654358,,0.0,200,1.0,10.213079690933228,19.08720731735229,0.0967741935483871,higher_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:44:13.955064+00:00,T1_Nordic,strurw,43,100,77,80,20,31,1.0,1.0,,,0.1935483870967742,0.1621621621621621,,0.1935483870967742,0.3327982935473011,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1935483870967742,0.9959025979042052,,0.3571428571428571,200,1.0,11.198633432388306,21.66732716560364,0.1935483870967742,higher_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:44:56.674153+00:00,T1_Nordic,strurw,44,100,77,80,20,31,1.0,1.0,,,0.1290322580645161,0.1142857142857142,,0.1290322580645161,0.6194799949749252,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1290322580645161,0.9999998807907104,,0.7857142857142857,200,1.0,11.26237440109253,21.041887998580933,0.1290322580645161,higher_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:45:34.188050+00:00,T1_Nordic,strurw,45,100,77,80,20,31,1.0,0.9010989010989012,,,0.1290322580645161,0.1142857142857142,,0.1290322580645161,0.2196397397447031,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1290322580645161,0.9960446357727052,,0.5714285714285714,200,0.912087912087912,10.168041229248049,15.378584384918211,0.1290322580645161,higher_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:46:11.268713+00:00,T1_Nordic,strurw,46,100,77,80,20,31,1.0,1.0,,,0.1612903225806451,0.1388888888888889,,0.1612903225806451,0.3091584382339197,1,False,illegal_recall_at_youden,illegal_recall_at_youden,0.1612903225806451,0.998062789440155,,0.3571428571428571,200,1.0,11.379230260849,21.15884733200073,0.1612903225806451,higher_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:41:20.229634+00:00,T2_ON,dann,42,325,58,263,62,24,0.9694174757281554,0.9725877192982456,,,0.5,0.3333333333333333,0.5,,0.3818150144070387,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3818150144070387,0.2806025147438049,0.8888888955116272,,64,0.9725877192982456,4.847912073135376,5.029125928878784,,lower_is_better,best_source_val_after_dann_warmup,20.0,89.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:41:26.049725+00:00,T2_ON,dann,43,325,58,261,64,24,0.9816870144284128,0.8923076923076924,,,0.5416666666666666,0.3513513513513513,0.5416666666666666,,0.3854603467577059,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3854603467577059,0.4243700802326202,0.8847457766532898,,78,0.8923076923076924,5.389248371124268,5.585584163665772,,lower_is_better,best_source_val_after_dann_warmup,20.0,103.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:41:30.569124+00:00,T2_ON,dann,44,325,58,258,67,24,0.948035567887999,0.9268292682926828,,,0.5416666666666666,0.3513513513513513,0.5416666666666666,,0.3603926283152153,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3603926283152153,0.4839996099472046,0.8835616707801819,,37,0.9268292682926828,4.078854560852051,4.291377305984497,,lower_is_better,best_source_val_after_dann_warmup,20.0,80.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:41:36.281369+00:00,T2_ON,dann,45,325,58,259,66,24,0.9892843714751222,0.9528846153846152,,,0.5416666666666666,0.3513513513513513,0.5416666666666666,,0.3157623560012628,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3157623560012628,0.2355778515338897,0.8839590549468994,,75,0.9528846153846152,5.296629905700684,5.481366157531738,,lower_is_better,best_source_val_after_dann_warmup,20.0,100.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:41:44.177817+00:00,T2_ON,dann,46,325,58,263,62,24,0.9938713592233008,0.987938596491228,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,0.3546971262226179,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3546971262226179,0.7691147327423096,0.8855218887329102,,113,0.987938596491228,7.462202310562134,7.661459922790527,,lower_is_better,best_source_val_after_dann_warmup,20.0,138.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:51:14.760900+00:00,T2_ON,dann_strurw,42,325,58,263,62,24,1.0,1.0,,,1.0,0.5,1.0,,0.0052000234610053,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0052000234610053,0.342007964849472,0.8855218887329102,1.0,87,1.0,22.4834942817688,37.470202922821045,,lower_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:52:29.030781+00:00,T2_ON,dann_strurw,43,325,58,261,64,24,1.0,1.0,,,1.0,0.5,1.0,,0.0002160308661045,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0002160308661045,0.9985232949256896,0.8847457766532898,1.0,200,1.0,20.74269676208496,36.57592391967773,,lower_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:53:35.803377+00:00,T2_ON,dann_strurw,44,325,58,258,67,24,1.0,0.99906191369606,,,1.0,0.5,1.0,,0.0004697628609636,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0004697628609636,0.0066423644311726,0.8835616707801819,1.0,98,0.99906191369606,23.340590715408325,36.48920655250549,,lower_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:55:03.150518+00:00,T2_ON,dann_strurw,45,325,58,259,66,24,1.0,1.0,,,0.9583333333333334,0.4893617021276595,0.9583333333333334,,0.0860727091029922,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0860727091029922,0.9983704686164856,0.8839590549468994,1.0,200,1.0,22.914884328842163,41.92437624931336,,lower_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:56:34.205302+00:00,T2_ON,dann_strurw,46,325,58,263,62,24,1.0,1.0,,,1.0,0.5,1.0,,0.0293887298803301,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0293887298803301,0.9991374015808104,0.8855218887329102,1.0,200,1.0,25.09224557876587,45.46914768218994,,lower_is_better,best_source_val_after_dann_warmup,20.0,200.0,True,final_classifier,dann_strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T05:37:24.131683+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572816,0.9791666666666666,,,0.625,0.3846153846153846,0.625,,0.3027721713895286,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3027721713895286,0.2993318736553192,,,103,0.9791666666666666,6.102120876312256,6.304182291030884,,lower_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:37:32.673189+00:00,T2_ON,source_only,43,325,58,261,64,24,0.999568380811444,0.9333333333333332,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,0.3437696565912726,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3437696565912726,0.1683022230863571,,,144,0.9333333333333332,8.08523178100586,8.273383140563965,,lower_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:37:36.386579+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9644951756322128,0.9221388367729833,,,0.625,0.3846153846153846,0.625,,0.3628193258773535,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.3628193258773535,0.5042688846588135,,,43,0.9221388367729833,3.274627685546875,3.4699110984802246,,lower_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:37:41.315164+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9922296027071064,0.95,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,0.2889662125768761,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.2889662125768761,0.4804635643959045,,,62,0.95,4.489489555358887,4.69279932975769,,lower_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T05:37:51.183792+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9998179611650486,0.9912280701754386,,,0.5416666666666666,0.3513513513513513,0.5416666666666666,,0.2154710837026717,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.2154710837026717,0.0867193266749382,,,168,0.9912280701754386,9.423225164413452,9.62396788597107,,lower_is_better,,,,,,source_only,,week7_existing,,False,True,existing_week7,
2026-04-28T07:50:37.275635+00:00,T2_ON,strurw,42,325,58,263,62,24,1.0,1.0,,,1.0,0.5,1.0,,7.930586955732603e-05,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,7.930586955732603e-05,0.8254666328430176,,1.0,200,1.0,23.167021989822388,36.95574450492859,,lower_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:51:52.447931+00:00,T2_ON,strurw,43,325,58,261,64,24,1.0,1.0,,,1.0,0.5,1.0,,0.000493445911494,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.000493445911494,0.9999185800552368,,1.0,200,1.0,22.699073314666748,37.09827184677124,,lower_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:52:59.311333+00:00,T2_ON,strurw,44,325,58,258,67,24,1.0,0.99906191369606,,,1.0,0.5,1.0,,0.0002806142234639,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0002806142234639,0.0037856590934097,,1.0,200,1.0,16.556271076202393,29.809738874435425,,lower_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:54:21.217580+00:00,T2_ON,strurw,45,325,58,259,66,24,1.0,1.0,,,1.0,0.5,1.0,,0.0004231656573949,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,0.0004231656573949,0.9999899864196776,,1.0,200,1.0,25.529325246810917,44.84481692314148,,lower_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:55:48.729242+00:00,T2_ON,strurw,46,325,58,263,62,24,1.0,1.0,,,1.0,0.5,1.0,,5.709646578851609e-05,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,5.709646578851609e-05,0.9999970197677612,,1.0,200,1.0,24.643122673034668,45.26147365570069,,lower_is_better,last_epoch,1.0,200.0,True,final_classifier,strurw,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:47.564956+00:00,T2_PH,dann,42,325,33,263,62,14,0.993507281553398,0.9725877192982456,0.625,0.6812520812520811,0.6041666666666666,0.5906432748538011,0.875,0.3333333333333333,0.2747299414705984,2,True,roc_auc,roc_auc,0.625,0.3344351649284363,0.936170220375061,,102,0.9725877192982456,6.926885366439819,7.117457866668701,0.3333333333333333,higher_is_better,best_source_val_after_dann_warmup,20.0,127.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
2026-04-28T07:40:53.769872+00:00,T2_PH,dann,43,325,33,261,64,14,0.9797755580219508,0.9046153846153844,0.5416666666666667,0.4888278388278388,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.4482463790256649,2,True,roc_auc,roc_auc,0.5416666666666667,0.5043274164199829,0.935714304447174,,82,0.9046153846153844,5.772538185119629,5.961521863937378,0.6666666666666666,higher_is_better,best_source_val_after_dann_warmup,20.0,107.0,False,classifier,dann,,week7_existing,,False,True,existing_week7,
