created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,experiment,config_id,feature_mode,edge_mode,encoder_checkpoint
2026-04-28T15:08:17.201418+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9812006517107408,0.9375,0.31250000000000006,0.36563852813852815,0.3958333333333333,0.37777777777777777,0.625,0.16666666666666666,0.16666666666666666,0.2307596200012735,2,True,roc_auc,roc_auc,higher_is_better,0.31250000000000006,0.35932913422584534,,,59,0.9375,best_source_val,1,84,False,E5_structure_vs_lexical,5.1493566036224365,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:08:22.398845+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9526883068053641,0.9259615384615385,0.3020833333333333,0.4950882450882451,0.5833333333333334,0.5238095238095237,1.0,0.16666666666666666,0.16666666666666666,0.3023603154080255,2,True,roc_auc,roc_auc,higher_is_better,0.3020833333333333,0.6759881377220154,,,57,0.9259615384615385,best_source_val,1,82,False,E5_structure_vs_lexical,4.878614902496338,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:08:34.817593+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9738375736307808,0.8903846153846153,0.4375,0.5265151515151515,0.5208333333333334,0.475,0.875,0.16666666666666666,0.16666666666666666,0.1761741790853973,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.4463479220867157,,,179,0.8903846153846153,best_source_val,1,200,False,E5_structure_vs_lexical,12.04398512840271,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:08:39.793243+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9430066424363955,0.9264423076923077,0.4375,0.47391497391497395,0.3333333333333333,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.6987056668315615,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.5490425825119019,,,61,0.9264423076923077,best_source_val,1,86,False,E5_structure_vs_lexical,4.66663384437561,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:08:52.100409+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E5_structure_vs_lexical,11.987013816833496,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:09:01.163085+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9945995145631068,0.9561403508771931,0.625,0.552020202020202,0.6041666666666666,0.5906432748538011,0.875,0.3333333333333333,0.3333333333333333,0.24482672571113134,2,True,roc_auc,roc_auc,higher_is_better,0.625,0.7084919810295105,,,117,0.9561403508771931,best_source_val,1,142,False,E5_structure_vs_lexical,8.728511333465576,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:09:10.614078+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9874999999999999,0.9912280701754387,0.7708333333333333,0.7544011544011543,0.7916666666666667,0.7846153846153847,0.75,0.8333333333333334,0.8333333333333334,0.2564022917973229,2,True,roc_auc,roc_auc,higher_is_better,0.7708333333333333,0.13094978034496307,,,121,0.9912280701754387,best_source_val,1,146,False,E5_structure_vs_lexical,9.142990827560425,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:09:19.767578+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9558555825242718,0.924342105263158,0.25,0.3603174603174603,0.375,0.3,0.75,0.0,0.0,0.283363769420248,2,True,roc_auc,roc_auc,higher_is_better,0.25,0.6546653509140015,,,119,0.924342105263158,best_source_val,1,144,False,E5_structure_vs_lexical,8.813133478164673,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:09:26.296355+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9357402912621359,0.9418859649122808,0.6041666666666666,0.5353535353535354,0.625,0.5333333333333333,0.25,1.0,1.0,0.6502425530925393,2,True,roc_auc,roc_auc,higher_is_better,0.6041666666666666,0.12089177221059799,,,89,0.9418859649122808,best_source_val,1,114,False,E5_structure_vs_lexical,6.223100185394287,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:09:34.080794+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572815,0.9791666666666666,,,0.625,0.38461538461538464,0.625,,,0.30277217138952867,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30277217138952867,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E5_structure_vs_lexical,7.458721160888672,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:09:40.767484+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9927791262135923,0.9660087719298246,,,0.625,0.38461538461538464,0.625,,,0.28262405386022255,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.28262405386022255,0.32760530710220337,,,84,0.9660087719298246,best_source_val,1,109,False,E5_structure_vs_lexical,6.362952470779419,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:09:45.674235+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9429004854368932,0.9605263157894737,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.41136619114937883,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.41136619114937883,0.5036886930465698,,,53,0.9605263157894737,best_source_val,1,78,False,E5_structure_vs_lexical,4.574327707290649,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:09:55.952452+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9655643203883495,0.9342105263157895,,,0.5,0.3333333333333333,0.5,,,0.43964377148737793,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.43964377148737793,0.5088267922401428,,,145,0.9342105263157895,best_source_val,1,170,False,E5_structure_vs_lexical,9.840006589889526,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:10:06.694531+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9597087378640777,0.9725877192982456,,,0.4583333333333333,0.3142857142857143,0.4583333333333333,,,0.30686047847848386,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30686047847848386,0.2070382535457611,,,190,0.9725877192982456,best_source_val,1,200,False,E5_structure_vs_lexical,10.434572458267212,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:10:17.221053+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9995683808114441,0.9333333333333333,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.3437696565912726,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3437696565912726,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E5_structure_vs_lexical,10.215774774551392,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:10:26.942101+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9975336046368233,0.9282051282051282,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.23043441959453048,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.23043441959453048,0.10336624085903168,,,133,0.9282051282051282,best_source_val,1,158,False,E5_structure_vs_lexical,9.392052412033081,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:10:37.041061+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9963004069552349,0.918974358974359,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.4134723766474053,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.4134723766474053,0.38355860114097595,,,140,0.918974358974359,best_source_val,1,165,False,E5_structure_vs_lexical,9.763316869735718,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:10:47.200461+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9601368849426564,0.8943589743589744,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.4825890838649987,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.4825890838649987,0.5827561616897583,,,120,0.8943589743589744,best_source_val,1,145,False,E5_structure_vs_lexical,9.812834739685059,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:10:51.114203+00:00,T2_ON,source_only,43,325,58,261,64,24,0.9267788876556913,0.8712820512820513,,,0.7916666666666666,0.4418604651162791,0.7916666666666666,,,0.3196135041847204,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3196135041847204,0.7156455516815186,,,33,0.8712820512820513,best_source_val,1,58,False,E5_structure_vs_lexical,3.395512104034424,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:10:56.488490+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9644951756322129,0.9221388367729833,,,0.625,0.38461538461538464,0.625,,,0.36281932587735355,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.36281932587735355,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E5_structure_vs_lexical,4.955952167510986,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:11:00.665352+00:00,T2_ON,source_only,44,325,58,258,67,24,0.920098379264678,0.9146341463414634,,,0.8333333333333334,0.45454545454545453,0.8333333333333334,,,0.3370824898593128,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3370824898593128,0.660049557685852,,,30,0.9146341463414634,best_source_val,1,55,False,E5_structure_vs_lexical,3.794506788253784,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:11:03.832815+00:00,T2_ON,source_only,44,325,58,258,67,24,0.916819070442076,0.9090056285178236,,,0.625,0.38461538461538464,0.625,,,0.37570705513159436,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.37570705513159436,0.4191807508468628,,,8,0.9090056285178236,best_source_val,1,50,False,E5_structure_vs_lexical,2.829434871673584,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:11:13.665174+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9752475247524752,0.8733583489681052,,,0.375,0.2727272727272727,0.375,,,0.46790705605808586,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.46790705605808586,0.5209313631057739,,,134,0.8733583489681052,best_source_val,1,159,False,E5_structure_vs_lexical,9.469679832458496,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:11:16.886379+00:00,T2_ON,source_only,44,325,58,258,67,24,0.9158100523428139,0.9188555347091933,,,0.75,0.42857142857142855,0.75,,,0.3291416159287716,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3291416159287716,0.6525574922561646,,,31,0.9188555347091933,best_source_val,1,56,False,E5_structure_vs_lexical,2.878568649291992,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:11:22.517352+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9922296027071063,0.9500000000000001,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.2889662125768761,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2889662125768761,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E5_structure_vs_lexical,5.292460918426514,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:11:27.799798+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9812006517107408,0.9375,,,0.6666666666666666,0.4,0.6666666666666666,,,0.3332863260099354,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3332863260099354,0.35932913422584534,,,59,0.9375,best_source_val,1,84,False,E5_structure_vs_lexical,4.936398983001709,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:11:32.900128+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9526883068053641,0.9259615384615385,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.3754361950947593,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3754361950947593,0.6759881377220154,,,57,0.9259615384615385,best_source_val,1,82,False,E5_structure_vs_lexical,4.772390127182007,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:11:45.306475+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9738375736307808,0.8903846153846153,,,0.75,0.42857142857142855,0.75,,,0.2738823908215622,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2738823908215622,0.4463479220867157,,,179,0.8903846153846153,best_source_val,1,200,False,E5_structure_vs_lexical,12.064738273620605,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:11:49.981605+00:00,T2_ON,source_only,45,325,58,259,66,24,0.9430066424363955,0.9264423076923077,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.3365761526705076,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3365761526705076,0.5490425825119019,,,61,0.9264423076923077,best_source_val,1,86,False,E5_structure_vs_lexical,4.362716913223267,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:12:01.621249+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9998179611650486,0.9912280701754386,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.21547108370267173,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.21547108370267173,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E5_structure_vs_lexical,11.331702709197998,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:12:10.404785+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9945995145631068,0.9561403508771931,,,0.9583333333333334,0.48936170212765956,0.9583333333333334,,,0.292739134747535,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.292739134747535,0.7084919810295105,,,117,0.9561403508771931,best_source_val,1,142,False,E5_structure_vs_lexical,8.426160335540771,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:12:19.401865+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9874999999999999,0.9912280701754387,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.2851729652029462,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.2851729652029462,0.13094978034496307,,,121,0.9912280701754387,best_source_val,1,146,False,E5_structure_vs_lexical,8.67719554901123,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:12:28.439881+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9558555825242718,0.924342105263158,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.46629748260602355,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.46629748260602355,0.6546653509140015,,,119,0.924342105263158,best_source_val,1,144,False,E5_structure_vs_lexical,8.718310117721558,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:12:35.215469+00:00,T2_ON,source_only,46,325,58,263,62,24,0.9357402912621359,0.9418859649122808,,,0.5416666666666666,0.35135135135135137,0.5416666666666666,,,0.3206960444028179,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3206960444028179,0.12089177221059799,,,89,0.9418859649122808,best_source_val,1,114,False,E5_structure_vs_lexical,6.447425365447998,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:12:48.267693+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,0.9999999999999999,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6842105263157895,0.6442873603877364,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9984349608421326,,,200,0.875,best_source_val,1,200,False,E5_structure_vs_lexical,12.73846435546875,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:13:01.234257+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,0.9421052631578948,0.9722475525197433,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6842105263157895,0.7582051331646026,2,True,roc_auc,roc_auc,higher_is_better,0.9421052631578948,0.9994094371795654,,,200,0.875,best_source_val,1,200,False,E5_structure_vs_lexical,12.675695657730103,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:13:04.572127+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.996415770609319,0.9821428571428571,0.9526315789473684,0.9785923141186299,0.7,0.7175324675324675,0.4,1.0,1.0,0.4631910837929824,2,True,roc_auc,roc_auc,higher_is_better,0.9526315789473684,0.4619915783405304,,,3,0.9821428571428571,best_source_val,1,50,False,E5_structure_vs_lexical,3.0235252380371094,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:13:07.927987+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.9593787335722819,1.0,0.6157894736842104,0.8260339252134075,0.47368421052631576,0.3829787234042553,0.0,0.9473684210526315,0.9473684210526315,0.46580340430654327,2,True,roc_auc,roc_auc,higher_is_better,0.6157894736842104,0.46366873383522034,,,4,1.0,best_source_val,1,50,False,E5_structure_vs_lexical,2.965039014816284,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:13:10.880432+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.9928315412186379,0.9107142857142857,0.9578947368421054,0.9749713352206424,0.763157894736842,0.6896551724137931,1.0,0.5263157894736842,0.5263157894736842,0.44117318350693274,2,True,roc_auc,roc_auc,higher_is_better,0.9578947368421054,0.4428403079509735,,,6,0.9107142857142857,best_source_val,1,50,False,E5_structure_vs_lexical,2.679901123046875,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T15:13:23.748516+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.985,0.9924874686716791,0.9,0.8611111111111112,1.0,0.8,0.8,0.7575234928742163,2,True,roc_auc,roc_auc,higher_is_better,0.985,0.9999996423721313,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.562249422073364,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:13:36.408281+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.8724999999999999,0.9256472952428834,0.8,0.8074454428754814,0.7,0.9,0.9,0.7451967811829263,2,True,roc_auc,roc_auc,higher_is_better,0.8724999999999999,0.9954903721809387,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.352467060089111,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:13:49.506357+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.945,0.9788961038961039,0.9,0.8611111111111112,1.0,0.8,0.8,0.6131914354733226,2,True,roc_auc,roc_auc,higher_is_better,0.945,0.9999101161956787,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.796421527862549,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:14:02.301976+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,0.9821428571428571,0.6825,0.7689031114160424,0.55,0.4990723562152134,0.1,1.0,1.0,0.8338690903935154,2,True,roc_auc,roc_auc,higher_is_better,0.6825,0.016288237646222115,,,200,0.9821428571428571,best_source_val,1,200,False,E5_structure_vs_lexical,12.493078470230103,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:14:13.931416+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,0.9928315412186379,1.0,0.93,0.9726289989680081,0.8,0.7321428571428572,1.0,0.6,0.6,0.647192928759614,2,True,roc_auc,roc_auc,higher_is_better,0.93,0.9999904632568359,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,11.332536458969116,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T15:14:27.015986+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.8,0.633971331421755,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999995231628418,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.782676935195923,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:14:39.981032+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.955,0.9816433566433567,0.85,0.7963800904977376,1.0,0.7,0.7,0.5746116042700246,2,True,roc_auc,roc_auc,higher_is_better,0.955,0.9999847412109375,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.690735578536987,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:14:53.082786+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.975,0.99,0.825,0.7643097643097643,1.0,0.65,0.65,0.6274915611571676,2,True,roc_auc,roc_auc,higher_is_better,0.975,0.9999997615814209,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.7588791847229,E5_structure_vs_lexical,C3_no_lex,lexical_only,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:15:06.566151+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.7875,0.901585063085063,0.7250000000000001,0.6651785714285714,0.9,0.55,0.55,0.8507834683909702,2,True,roc_auc,roc_auc,higher_is_better,0.7875,0.9999302625656128,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,13.128947973251343,E5_structure_vs_lexical,C4_graph_only,zero_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:15:18.302403+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,0.9934289127837514,1.0,0.9450000000000001,0.9776645768025078,0.875,0.8285714285714285,1.0,0.75,0.75,0.5947398828383484,2,True,roc_auc,roc_auc,higher_is_better,0.9450000000000001,0.9997130036354065,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,11.462122678756714,E5_structure_vs_lexical,C5_lex_only,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T15:15:31.285051+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.9802631578947368,0.8888888888888888,0.8465909090909092,1.0,0.7777777777777778,0.7777777777777778,0.5926142658800507,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.677665948867798,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T15:15:44.191410+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.8333333333333333,0.9368562821194399,0.75,0.6666666666666666,1.0,0.5,0.5,0.4653628090933098,2,True,roc_auc,roc_auc,higher_is_better,0.8333333333333333,0.9999998807907104,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,12.60817837715149,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
