created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,experiment,edge_removed,edge_config,encoder_checkpoint
2026-04-28T14:54:41.587820+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.9784946236559139,0.8839285714285714,0.7368421052631579,0.8729816302262121,0.6657894736842105,0.6446078431372549,0.7,0.631578947368421,0.631578947368421,0.4796086488098934,2,True,roc_auc,roc_auc,higher_is_better,0.7368421052631579,0.4791284203529358,,,1,0.8839285714285714,best_source_val,1,50,False,E1_edge_ablation,2.7458696365356445,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:54:44.899355+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,0.955794504181601,0.8928571428571428,0.7052631578947368,0.8602877295867779,0.7157894736842105,0.6836363636363636,0.8,0.631578947368421,0.631578947368421,0.4718702168300234,2,True,roc_auc,roc_auc,higher_is_better,0.7052631578947368,0.4716941714286804,,,2,0.8928571428571428,best_source_val,1,50,False,E1_edge_ablation,2.889270305633545,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:54:58.030101+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,0.9999999999999999,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6842105263157895,0.6442873603877364,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9984349608421326,,,200,0.875,best_source_val,1,200,False,E1_edge_ablation,12.825054168701172,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt
2026-04-28T14:55:11.379246+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.985,0.9924874686716791,0.9,0.8611111111111112,1.0,0.8,0.8,0.7575234928742163,2,True,roc_auc,roc_auc,higher_is_better,0.985,0.9999996423721313,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.0146963596344,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:55:24.007053+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.98,0.9897096908939014,0.85,0.7963800904977376,1.0,0.7,0.7,0.729926754717288,2,True,roc_auc,roc_auc,higher_is_better,0.98,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.326914548873901,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:55:37.138254+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.88,0.9563923395445135,0.875,0.8285714285714285,1.0,0.75,0.75,0.5869949544329788,2,True,roc_auc,roc_auc,higher_is_better,0.88,0.9990957975387573,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.827124118804932,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:55:49.633053+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.9650000000000001,0.9837573099415204,0.875,0.8564593301435407,0.9,0.85,0.85,0.7590974405945055,2,True,roc_auc,roc_auc,higher_is_better,0.9650000000000001,0.999992847442627,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.218928813934326,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:56:02.816214+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.945,0.9793511796733212,0.825,0.7643097643097643,1.0,0.65,0.65,0.6665214684077639,2,True,roc_auc,roc_auc,higher_is_better,0.945,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.793771982192993,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:56:16.008876+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.985,0.9924874686716791,0.9,0.8611111111111112,1.0,0.8,0.8,0.7575234928742163,2,True,roc_auc,roc_auc,higher_is_better,0.985,0.9999996423721313,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.897658109664917,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt
2026-04-28T14:56:29.066087+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.8,0.633971331421755,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999995231628418,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.766011953353882,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:56:41.931766+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,1.0,1.0,0.825,0.7643097643097643,1.0,0.65,0.65,0.6324993255584038,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999963045120239,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.570850610733032,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:56:54.814853+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.97,0.9860847771602921,0.9,0.8611111111111112,1.0,0.8,0.8,0.5929652814185129,2,True,roc_auc,roc_auc,higher_is_better,0.97,0.9969899654388428,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.546726942062378,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:57:07.719157+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.85,0.7963800904977376,1.0,0.7,0.7,0.6339092474061123,2,True,roc_auc,roc_auc,higher_is_better,0.995,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.630741596221924,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:57:20.598465+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.955,0.9844827586206897,0.85,0.7963800904977376,1.0,0.7,0.7,0.6064046366593169,2,True,roc_auc,roc_auc,higher_is_better,0.955,0.9999984502792358,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.588847875595093,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:57:33.609960+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.8,0.633971331421755,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999995231628418,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.713030099868774,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt
2026-04-28T14:57:47.083860+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.9802631578947368,0.8888888888888888,0.8465909090909092,1.0,0.7777777777777778,0.7777777777777778,0.5926142658800507,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.189216613769531,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:57:59.841334+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,1.0,1.0,0.9166666666666667,0.8831168831168831,1.0,0.8333333333333334,0.8333333333333334,0.6189388841967246,2,True,roc_auc,roc_auc,higher_is_better,1.0,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.48666262626648,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:58:13.318889+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.9793169793169794,0.9444444444444444,0.9205882352941177,1.0,0.8888888888888888,0.8888888888888888,0.5963755704918983,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.188892841339111,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:58:26.000433+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.982905982905983,0.8611111111111112,0.8106591865357644,1.0,0.7222222222222222,0.7222222222222222,0.5932004810254684,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.38678240776062,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:58:39.649498+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,1.0,1.0,0.9166666666666667,0.8831168831168831,1.0,0.8333333333333334,0.8333333333333334,0.6076747055215347,2,True,roc_auc,roc_auc,higher_is_better,1.0,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.349743604660034,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:58:52.808885+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.9802631578947368,0.8888888888888888,0.8465909090909092,1.0,0.7777777777777778,0.7777777777777778,0.5926142658800507,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.874029159545898,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
2026-04-28T14:59:06.399980+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.85,0.6991897901484383,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999539852142334,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.272757768630981,E1_edge_ablation,none,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:59:19.196472+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.85,0.6964356294214789,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999973773956299,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.464329719543457,E1_edge_ablation,hosted_on,minus_hosted_on,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:59:32.238387+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,0.9450000000000001,0.978341384863124,0.95,0.9282296650717703,1.0,0.9,0.9,0.5974169040432209,2,True,roc_auc,roc_auc,higher_is_better,0.9450000000000001,0.5884938836097717,,,197,1.0,best_source_val,1,200,False,E1_edge_ablation,12.766201972961426,E1_edge_ablation,uses_cert,minus_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:59:45.011294+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.95,0.9282296650717703,1.0,0.9,0.9,0.7008977548775338,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999850988388062,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.500456094741821,E1_edge_ablation,uses_ns,minus_uses_ns,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T14:59:58.119278+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.9,0.8611111111111112,1.0,0.8,0.8,0.6649261471174273,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9994254112243652,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,12.788025379180908,E1_edge_ablation,registered_via,minus_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
2026-04-28T15:00:11.624988+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.85,0.6991897901484383,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999539852142334,,,200,1.0,best_source_val,1,200,False,E1_edge_ablation,13.204966306686401,E1_edge_ablation,referenced_by,minus_referenced_by,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
