created_at_utc,target_id,shot,actual_shot_per_class,seed,checkpoint_seed,feature_condition,source_only_auc,fewshot_auc,delta_auc,pr_auc,f1,balanced_accuracy,precision,recall,n_target_train,n_target_test,best_epoch,trained_epochs,threshold,encoder_checkpoint,training_mode,training_strategy,split_file,is_posthoc,runtime_s
2026-05-04T14:35:37.177416+00:00,T2_PH,1,1,3,45,no-ccTLD,0.3125,0.9375,0.625,0.9150793650793649,0.8,0.8125,0.6666666666666666,1.0,2,14,60,85,0.4457072615623474,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k1__seed3_split.csv,True,4.53801417350769
2026-05-04T14:35:59.670235+00:00,T2_PH,1,1,4,46,no-ccTLD,0.625,0.9375,0.3125,0.9305555555555556,0.7058823529411765,0.6875,0.5454545454545454,1.0,2,14,12,50,0.4023537337779999,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k1__seed4_split.csv,True,2.4612882137298584
2026-05-04T14:34:39.655010+00:00,T2_PH,3,3,0,42,no-ccTLD,0.7916666666666666,0.8958333333333333,0.10416666666666663,0.8968253968253967,0.7692307692307693,0.7916666666666667,0.7142857142857143,0.8333333333333334,6,14,152,177,0.11088201403617859,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k3__seed0_split.csv,True,9.261459350585938
2026-05-04T14:34:58.743106+00:00,T2_PH,3,3,1,43,no-ccTLD,0.7083333333333333,0.5208333333333333,-0.1875,0.47205387205387206,0.5,0.4583333333333333,0.4,0.6666666666666666,6,14,2,50,0.5791201591491699,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k3__seed1_split.csv,True,2.366997003555298
2026-05-04T14:35:19.420927+00:00,T2_PH,3,3,2,44,no-ccTLD,0.5833333333333334,0.9791666666666666,0.39583333333333326,0.976190476190476,0.9090909090909091,0.9166666666666667,1.0,0.8333333333333334,6,14,103,128,0.26760217547416687,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k3__seed2_split.csv,True,6.333370208740234
2026-05-04T14:35:43.787764+00:00,T2_PH,3,3,3,45,no-ccTLD,0.3125,0.9375,0.625,0.9150793650793649,0.8333333333333334,0.8541666666666667,0.8333333333333334,0.8333333333333334,6,14,100,125,0.4330173134803772,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k3__seed3_split.csv,True,6.344648599624634
2026-05-04T14:36:09.642936+00:00,T2_PH,3,3,4,46,no-ccTLD,0.625,0.9791666666666666,0.35416666666666663,0.976190476190476,0.8,0.8333333333333333,1.0,0.6666666666666666,6,14,150,175,0.4305340349674225,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k3__seed4_split.csv,True,9.717750072479248
2026-05-04T14:34:42.450564+00:00,T2_PH,5,5,0,42,no-ccTLD,0.7916666666666666,0.9375,0.14583333333333337,0.9150793650793649,0.8571428571428571,0.875,0.75,1.0,10,14,23,50,0.37389492988586426,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k5__seed0_split.csv,True,2.5306198596954346
2026-05-04T14:35:01.414599+00:00,T2_PH,5,5,1,43,no-ccTLD,0.7083333333333333,0.6666666666666666,-0.04166666666666663,0.6729797979797979,0.5333333333333333,0.5208333333333333,0.4444444444444444,0.6666666666666666,10,14,8,50,0.4934696853160858,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k5__seed1_split.csv,True,2.4061999320983887
2026-05-04T14:35:27.652929+00:00,T2_PH,5,5,2,44,no-ccTLD,0.5833333333333334,0.9791666666666666,0.39583333333333326,0.976190476190476,0.8,0.8333333333333333,1.0,0.6666666666666666,10,14,135,160,0.5918229818344116,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k5__seed2_split.csv,True,7.976248502731323
2026-05-04T14:35:51.108075+00:00,T2_PH,5,5,3,45,no-ccTLD,0.3125,0.9791666666666666,0.6666666666666666,0.976190476190476,0.9230769230769231,0.9375,0.8571428571428571,1.0,10,14,116,141,0.3476611077785492,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k5__seed3_split.csv,True,7.052168130874634
2026-05-04T14:36:20.224154+00:00,T2_PH,5,5,4,46,no-ccTLD,0.625,0.9583333333333334,0.33333333333333337,0.9484126984126984,0.7272727272727273,0.7708333333333333,0.8,0.6666666666666666,10,14,176,200,0.5006895661354065,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k5__seed4_split.csv,True,10.311052799224854
2026-05-04T14:34:45.568781+00:00,T2_PH,10,8,0,42,no-ccTLD,0.7916666666666666,0.9375,0.14583333333333337,0.9150793650793649,0.7058823529411765,0.6875,0.5454545454545454,1.0,16,14,30,55,0.16608643531799316,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k10__seed0_split.csv,True,2.848004102706909
2026-05-04T14:35:07.588424+00:00,T2_PH,10,8,1,43,no-ccTLD,0.7083333333333333,0.8958333333333334,0.1875000000000001,0.8178571428571427,0.9230769230769231,0.9375,0.8571428571428571,1.0,16,14,90,115,0.3370916545391083,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k10__seed1_split.csv,True,5.910220146179199
2026-05-04T14:35:32.328023+00:00,T2_PH,10,8,2,44,no-ccTLD,0.5833333333333334,1.0,0.41666666666666663,1.0,0.9230769230769231,0.9375,0.8571428571428571,1.0,16,14,63,88,0.3600517213344574,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k10__seed2_split.csv,True,4.423428297042847
2026-05-04T14:35:56.933683+00:00,T2_PH,10,8,3,45,no-ccTLD,0.3125,0.9166666666666666,0.6041666666666666,0.8734126984126983,0.9230769230769231,0.9375,0.8571428571428571,1.0,16,14,78,103,0.22303161025047302,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k10__seed3_split.csv,True,5.5657432079315186
2026-05-04T14:36:30.682959+00:00,T2_PH,10,8,4,46,no-ccTLD,0.625,0.9583333333333334,0.33333333333333337,0.9484126984126984,0.7272727272727273,0.7708333333333333,0.8,0.6666666666666666,16,14,182,200,0.5091988444328308,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_ccTLD__k10__seed4_split.csv,True,10.191401243209839
2026-05-08T13:48:11.119522+00:00,T2_PH,0,0,0,42,no-ccTLD,0.7916666666666666,0.7916666666666666,0.0,0.746067821067821,0.7754010695187166,0.7708333333333333,,0.6666666666666666,0,14,84,109,0.3276053071022033,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_ccTLD__k0__seed0_split.csv,True,9.623580694198608
2026-05-08T13:48:11.122666+00:00,T2_PH,0,0,1,43,no-ccTLD,0.7083333333333333,0.7083333333333333,0.0,0.7160714285714285,0.641025641025641,0.6458333333333333,,0.6666666666666666,0,14,133,158,0.1033662408590316,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_ccTLD__k0__seed1_split.csv,True,14.93596649169922
2026-05-08T13:48:11.124622+00:00,T2_PH,0,0,2,44,no-ccTLD,0.5833333333333334,0.5833333333333334,0.0,0.5935897435897436,0.475,0.5208333333333334,,0.1666666666666666,0,14,30,55,0.660049557685852,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_ccTLD__k0__seed2_split.csv,True,5.681237459182739
2026-05-08T13:48:11.127418+00:00,T2_PH,0,0,3,45,no-ccTLD,0.3125,0.3125,0.0,0.3656385281385281,0.3777777777777777,0.3958333333333333,,0.1666666666666666,0,14,59,84,0.3593291342258453,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_ccTLD__k0__seed3_split.csv,True,7.727610349655151
2026-05-08T13:48:11.127933+00:00,T2_PH,0,0,4,46,no-ccTLD,0.625,0.625,0.0,0.552020202020202,0.5906432748538011,0.6041666666666666,,0.3333333333333333,0,14,117,142,0.7084919810295105,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_ccTLD__k0__seed4_split.csv,True,14.00550889968872
2026-05-08T13:35:43.805351+00:00,T2_PH,1,1,0,42,no-website-lexical,0.9375,0.9166666666666667,-0.02083333333333326,0.9333333333333333,0.9090909090909091,0.9166666666666667,1.0,0.8333333333333334,2,14,166,191,0.711845338344574,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k1__seed0_split.csv,True,16.381372690200806
2026-05-08T13:36:44.116571+00:00,T2_PH,1,1,1,43,no-website-lexical,0.7395833333333334,0.7395833333333334,0.0,0.6630952380952381,0.25,0.5208333333333334,0.5,0.16666666666666666,2,14,110,135,0.5313161015510559,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k1__seed1_split.csv,True,9.699764013290405
2026-05-08T13:37:28.074610+00:00,T2_PH,1,1,2,44,no-website-lexical,0.625,0.41666666666666663,-0.20833333333333337,0.5903069153069153,0.5,0.6666666666666666,1.0,0.3333333333333333,2,14,200,200,0.4591722786426544,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k1__seed2_split.csv,True,14.068056344985962
2026-05-08T13:38:14.889672+00:00,T2_PH,1,1,3,45,no-website-lexical,0.4375,0.39583333333333326,-0.04166666666666674,0.5974025974025974,0.5,0.6666666666666666,1.0,0.3333333333333333,2,14,127,152,0.545404314994812,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k1__seed3_split.csv,True,9.892340898513794
2026-05-08T13:39:04.503458+00:00,T2_PH,1,1,4,46,no-website-lexical,0.25,0.3333333333333333,0.08333333333333331,0.4044705294705295,0.0,0.375,0.0,0.0,2,14,193,200,0.6623029112815857,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k1__seed4_split.csv,True,13.749419689178467
2026-05-08T13:36:00.160484+00:00,T2_PH,3,3,0,42,no-website-lexical,0.9375,0.9791666666666667,0.04166666666666674,0.976190476190476,0.9090909090909091,0.9166666666666667,1.0,0.8333333333333334,6,14,154,179,0.5739556550979614,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k3__seed0_split.csv,True,15.940617561340332
2026-05-08T13:36:52.742170+00:00,T2_PH,3,3,1,43,no-website-lexical,0.7395833333333334,0.8854166666666667,0.14583333333333337,0.7345238095238095,0.4444444444444444,0.6041666666666666,0.6666666666666666,0.3333333333333333,6,14,98,123,0.5020133852958679,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k3__seed1_split.csv,True,8.29440426826477
2026-05-08T13:37:41.680746+00:00,T2_PH,3,3,2,44,no-website-lexical,0.625,0.7708333333333333,0.14583333333333326,0.8361823361823362,0.8,0.8333333333333333,1.0,0.6666666666666666,6,14,200,200,0.3315443694591522,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k3__seed2_split.csv,True,13.290599822998047
2026-05-08T13:38:27.144828+00:00,T2_PH,3,3,3,45,no-website-lexical,0.4375,0.9375,0.5,0.8817460317460317,0.8,0.8125,0.6666666666666666,1.0,6,14,143,168,0.16989624500274658,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k3__seed3_split.csv,True,11.886566638946533
2026-05-08T13:39:14.159581+00:00,T2_PH,3,3,4,46,no-website-lexical,0.25,0.7708333333333334,0.5208333333333334,0.7878306878306879,0.6,0.6875,0.75,0.5,6,14,114,139,0.6746959686279297,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k3__seed4_split.csv,True,9.245441436767578
2026-05-08T13:36:14.572124+00:00,T2_PH,5,5,0,42,no-website-lexical,0.9375,1.0,0.0625,1.0,1.0,1.0,1.0,1.0,10,14,192,200,0.5458601117134094,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k5__seed0_split.csv,True,14.084039211273193
2026-05-08T13:37:01.301835+00:00,T2_PH,5,5,1,43,no-website-lexical,0.7395833333333334,0.8854166666666666,0.14583333333333326,0.7345238095238095,0.8333333333333334,0.8541666666666667,0.8333333333333334,0.8333333333333334,10,14,94,119,0.6012744903564453,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k5__seed1_split.csv,True,8.220067262649536
2026-05-08T13:37:50.481654+00:00,T2_PH,5,5,2,44,no-website-lexical,0.625,0.8125,0.1875,0.8501683501683501,0.8,0.8333333333333333,1.0,0.6666666666666666,10,14,103,128,0.1961572766304016,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k5__seed2_split.csv,True,8.45104694366455
2026-05-08T13:38:37.626921+00:00,T2_PH,5,5,3,45,no-website-lexical,0.4375,0.9375,0.5,0.8817460317460317,0.9230769230769231,0.9375,0.8571428571428571,1.0,10,14,126,151,0.40848368406295776,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k5__seed3_split.csv,True,10.17467713356018
2026-05-08T13:39:28.686300+00:00,T2_PH,5,5,4,46,no-website-lexical,0.25,0.6458333333333334,0.39583333333333337,0.5433862433862434,0.5,0.5625,0.5,0.5,10,14,200,200,0.5590583086013794,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k5__seed4_split.csv,True,14.126072406768799
2026-05-08T13:36:33.945024+00:00,T2_PH,10,8,0,42,no-website-lexical,0.9375,1.0,0.0625,1.0,0.8571428571428571,0.875,0.75,1.0,16,14,170,195,0.3810509741306305,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k10__seed0_split.csv,True,18.939528703689575
2026-05-08T13:37:13.623844+00:00,T2_PH,10,8,1,43,no-website-lexical,0.7395833333333334,0.8854166666666667,0.14583333333333337,0.7345238095238095,0.8333333333333334,0.8541666666666667,0.8333333333333334,0.8333333333333334,16,14,145,170,0.5324499011039734,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k10__seed1_split.csv,True,11.964012622833252
2026-05-08T13:38:04.457038+00:00,T2_PH,10,8,2,44,no-website-lexical,0.625,1.0,0.375,1.0,1.0,1.0,1.0,1.0,16,14,200,200,0.29318615794181824,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k10__seed2_split.csv,True,13.609838485717773
2026-05-08T13:38:50.381514+00:00,T2_PH,10,8,3,45,no-website-lexical,0.4375,0.9791666666666666,0.5416666666666666,0.9523809523809524,0.9230769230769231,0.9375,0.8571428571428571,1.0,16,14,148,173,0.5573208928108215,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k10__seed3_split.csv,True,12.306969404220581
2026-05-08T13:39:42.537353+00:00,T2_PH,10,8,4,46,no-website-lexical,0.25,0.8125,0.5625,0.810515873015873,0.6666666666666666,0.75,1.0,0.5,16,14,196,200,0.49409914016723633,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T2_PH__no_website_lexical__k10__seed4_split.csv,True,13.520752429962158
2026-05-08T13:48:11.127933+00:00,T2_PH,0,0,0,42,no-website-lexical,0.9375,0.9375,0.0,0.9444444444444444,0.8541666666666667,0.8541666666666667,,0.8333333333333334,0,14,145,170,0.5088267922401428,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_website_lexical__k0__seed0_split.csv,True,15.344594717025757
2026-05-08T13:48:11.129459+00:00,T2_PH,0,0,1,43,no-website-lexical,0.7395833333333334,0.7395833333333334,0.0,0.7777777777777778,0.641025641025641,0.6458333333333333,,0.6666666666666666,0,14,120,145,0.5827561616897583,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_website_lexical__k0__seed1_split.csv,True,14.518744230270386
2026-05-08T13:48:11.130469+00:00,T2_PH,0,0,2,44,no-website-lexical,0.625,0.625,0.0,0.6908119658119657,0.65,0.6666666666666666,,0.3333333333333333,0,14,134,159,0.5209313631057739,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_website_lexical__k0__seed2_split.csv,True,15.556930541992188
2026-05-08T13:48:11.132565+00:00,T2_PH,0,0,3,45,no-website-lexical,0.4375,0.4375,0.0,0.5265151515151515,0.475,0.5208333333333334,,0.1666666666666666,0,14,179,200,0.4463479220867157,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_website_lexical__k0__seed3_split.csv,True,18.180359363555908
2026-05-08T13:48:11.135567+00:00,T2_PH,0,0,4,46,no-website-lexical,0.25,0.25,0.0,0.3603174603174603,0.3,0.375,,0.0,0,14,119,144,0.6546653509140015,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,source_only_baseline_from_corrected_E5,source_only_baseline_from_corrected_E5,output\week9\splits\W9_T2_PH__no_website_lexical__k0__seed4_split.csv,True,14.132281303405762
2026-05-04T14:36:42.410403+00:00,T3_DiagnoseFrance,1,1,0,42,full,1.0,1.0,0.0,1.0,0.8484848484848485,0.868421052631579,1.0,0.7368421052631579,2,29,200,200,0.9999411106109619,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k1__seed0_split.csv,True,11.449660539627075
2026-05-04T14:37:18.399091+00:00,T3_DiagnoseFrance,1,1,1,43,full,0.985,0.905,-0.07999999999999996,0.9658869395711502,0.918918918918919,0.925,1.0,0.85,2,30,200,200,0.9878844618797302,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k1__seed1_split.csv,True,10.658518314361572
2026-05-04T14:37:54.180527+00:00,T3_DiagnoseFrance,1,1,2,44,full,0.995,0.9650000000000001,-0.029999999999999916,0.9848684210526317,0.5185185185185185,0.675,1.0,0.35,2,30,3,50,0.5169625878334045,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k1__seed2_split.csv,True,2.3825204372406006
2026-05-04T14:38:38.223230+00:00,T3_DiagnoseFrance,1,1,3,45,full,0.9506172839506172,0.9382716049382716,-0.012345679012345623,0.9770580296896086,0.7586206896551724,0.8055555555555556,1.0,0.6111111111111112,2,27,200,200,1.0,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k1__seed3_split.csv,True,11.056255578994751
2026-05-04T14:39:22.969404+00:00,T3_DiagnoseFrance,1,1,4,46,full,1.0,0.9849999999999999,-0.015000000000000124,0.9934782608695651,0.8888888888888888,0.9,1.0,0.8,2,30,200,200,0.9986281394958496,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k1__seed4_split.csv,True,10.867799520492554
2026-05-04T14:36:53.627582+00:00,T3_DiagnoseFrance,3,3,0,42,full,1.0,0.9631578947368422,-0.03684210526315779,0.9845983379501385,0.8085106382978723,0.55,0.6785714285714286,1.0,6,29,184,200,5.0391408876748756e-05,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,output\week9\splits\W9_T3_DiagnoseFrance__full__k3__seed0_split.csv,True,10.971869945526123
