created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,experiment,config_id,feature_mode,edge_mode,encoder_checkpoint,is_posthoc
2026-04-30T13:08:01.343542+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.24390243902439024,,0.3225806451612903,0.3225806451612903,0.31334025309956254,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3225806451612903,0.29037538170814514,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.43097734451294,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:08:20.350163+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.3021046014081321,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.9482346177101135,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.549595832824707,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:08:36.556457+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,0.9890109890109889,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.02102376798466531,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.12205763161182404,,,147,0.9890109890109889,best_source_val,1,172,False,E5_structure_vs_lexical,15.812876224517822,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:08:51.957624+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,0.9890109890109889,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.02102376798466531,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.12205763161182404,,,147,0.9890109890109889,best_source_val,1,172,False,E5_structure_vs_lexical,14.973240613937378,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:08:57.385510+00:00,T1_Nordic,source_only,42,100,77,80,20,31,0.9856743535988819,1.0,,,0.3870967741935484,0.27906976744186046,,0.3870967741935484,0.3870967741935484,0.439083838534932,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3870967741935484,0.21477562189102173,,,53,1.0,best_source_val,1,78,False,E5_structure_vs_lexical,4.9915807247161865,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:09:02.389121+00:00,T1_Nordic,source_only,42,100,77,80,20,31,0.9856743535988819,1.0,,,0.3870967741935484,0.27906976744186046,,0.3870967741935484,0.3870967741935484,0.439083838534932,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3870967741935484,0.21477562189102173,,,53,1.0,best_source_val,1,78,False,E5_structure_vs_lexical,4.7224133014678955,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:09:14.735036+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.3548387096774194,0.2619047619047619,,0.3548387096774194,0.3548387096774194,0.3065136980836659,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3548387096774194,0.04260864108800888,,,97,1.0,best_source_val,1,122,False,E5_structure_vs_lexical,11.777479648590088,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:09:33.986908+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.24390243902439024,,0.3225806451612903,0.3225806451612903,0.3499395965798286,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3225806451612903,0.9270204305648804,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.808757066726685,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:09:53.753701+00:00,T1_Nordic,source_only,42,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.24390243902439024,,0.3225806451612903,0.3225806451612903,0.3129458996572333,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3225806451612903,0.29037538170814514,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.104355096817017,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:10:12.721326+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.25806451612903225,0.20512820512820512,,0.25806451612903225,0.25806451612903225,0.329555466958324,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.25806451612903225,0.9992050528526306,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.556376934051514,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:10:31.543862+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.24390243902439024,,0.3225806451612903,0.3225806451612903,0.4057598331489963,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3225806451612903,0.9989253878593445,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.225234985351562,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:10:36.355766+00:00,T1_Nordic,source_only,43,100,77,80,20,31,0.904262753319357,0.945054945054945,,,0.0,0.0,,0.0,0.0,0.3467316714025313,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0,0.36576735973358154,,,6,0.945054945054945,best_source_val,1,50,False,E5_structure_vs_lexical,4.397257089614868,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:10:41.327490+00:00,T1_Nordic,source_only,43,100,77,80,20,31,0.904262753319357,0.945054945054945,,,0.0,0.0,,0.0,0.0,0.3467316714025313,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0,0.36576735973358154,,,6,0.945054945054945,best_source_val,1,50,False,E5_structure_vs_lexical,4.554970979690552,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:10:59.139962+00:00,T1_Nordic,source_only,43,100,77,80,20,31,0.989517819706499,1.0,,,0.25806451612903225,0.20512820512820512,,0.25806451612903225,0.25806451612903225,0.6210466686996722,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.25806451612903225,0.9999916553497314,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,17.2260901927948,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:11:17.069145+00:00,T1_Nordic,source_only,43,100,77,80,20,31,0.989517819706499,1.0,,,0.25806451612903225,0.20512820512820512,,0.25806451612903225,0.25806451612903225,0.6210466686996722,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.25806451612903225,0.9999916553497314,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,17.41448140144348,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:11:37.860079+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.03225806451612903,0.03125,,0.03225806451612903,0.03225806451612903,0.3698916017995474,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.03225806451612903,0.999972939491272,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,20.005603551864624,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:11:57.415466+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.3225806451612903,0.24390243902439024,,0.3225806451612903,0.3225806451612903,0.5125383730026941,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3225806451612903,0.9995248317718506,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.848204135894775,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:12:17.211642+00:00,T1_Nordic,source_only,43,100,77,80,20,31,1.0,1.0,,,0.25806451612903225,0.20512820512820512,,0.25806451612903225,0.25806451612903225,0.32916321005674165,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.25806451612903225,0.9992050528526306,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.185152769088745,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:12:36.782958+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.10313587505191764,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.9999018907546997,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.969552755355835,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:12:57.461916+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.12903225806451613,0.11428571428571428,,0.12903225806451613,0.12903225806451613,0.10666112342322495,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.12903225806451613,0.09673693776130676,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,20.252454042434692,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:13:02.332972+00:00,T1_Nordic,source_only,44,100,77,80,20,31,0.9406009783368273,1.0,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.3006521670087691,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.3269087076187134,,,7,1.0,best_source_val,1,50,False,E5_structure_vs_lexical,4.410745859146118,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:13:06.869048+00:00,T1_Nordic,source_only,44,100,77,80,20,31,0.9406009783368273,1.0,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.3006521670087691,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.3269087076187134,,,7,1.0,best_source_val,1,50,False,E5_structure_vs_lexical,4.157901048660278,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:13:24.816126+00:00,T1_Nordic,source_only,44,100,77,80,20,31,0.9888190076869323,1.0,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.5795990294746814,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.9999717473983765,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,17.537171125411987,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:13:41.605915+00:00,T1_Nordic,source_only,44,100,77,80,20,31,0.9888190076869323,1.0,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.5795990294746814,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.9999717473983765,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,16.405858039855957,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:14:01.435843+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.2848444616696741,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.9999991655349731,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.339033365249634,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:14:20.953024+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.24771264325185374,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,0.9999817609786987,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.034133911132812,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:14:40.055323+00:00,T1_Nordic,source_only,44,100,77,80,20,31,1.0,1.0,,,0.06451612903225806,0.06060606060606061,,0.06451612903225806,0.06451612903225806,0.10323452180541703,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.06451612903225806,0.9999018907546997,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.725133419036865,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:14:44.346448+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.9706498951781971,0.901098901098901,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.43836083527534236,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,0.4426642656326294,,,1,0.901098901098901,best_source_val,1,50,False,E5_structure_vs_lexical,3.882014513015747,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:14:49.095252+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.9608665269042628,0.9120879120879121,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.4377390290460279,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,0.44466349482536316,,,2,0.9120879120879121,best_source_val,1,50,False,E5_structure_vs_lexical,4.276485204696655,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:09.124153+00:00,T1_Nordic,source_only,45,100,77,80,20,31,1.0,0.8901098901098902,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.000676484901748285,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,7.893387373769656e-05,,,200,0.8901098901098902,best_source_val,1,200,False,E5_structure_vs_lexical,19.511828184127808,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:28.303533+00:00,T1_Nordic,source_only,45,100,77,80,20,31,1.0,0.8901098901098902,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.000676484901748285,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,7.893387373769656e-05,,,200,0.8901098901098902,best_source_val,1,200,False,E5_structure_vs_lexical,18.779322862625122,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:32.620445+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.976240391334731,0.8956043956043955,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.43221853817662886,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.4391912519931793,,,3,0.8956043956043955,best_source_val,1,50,False,E5_structure_vs_lexical,3.878431797027588,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:36.663966+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.976240391334731,0.8956043956043955,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.43221853817662886,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.4391912519931793,,,3,0.8956043956043955,best_source_val,1,50,False,E5_structure_vs_lexical,3.6542818546295166,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:41.302246+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.949685534591195,0.9120879120879121,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.43777464666674215,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,0.44091761112213135,,,1,0.9120879120879121,best_source_val,1,50,False,E5_structure_vs_lexical,4.194686412811279,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:45.940853+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.9643605870020964,0.901098901098901,,,0.0967741935483871,0.08823529411764706,,0.0967741935483871,0.0967741935483871,0.4384526514237927,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0967741935483871,0.4429515600204468,,,1,0.901098901098901,best_source_val,1,50,False,E5_structure_vs_lexical,4.224759340286255,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:15:50.424744+00:00,T1_Nordic,source_only,45,100,77,80,20,31,0.9706498951781971,0.901098901098901,,,0.12903225806451613,0.11428571428571428,,0.12903225806451613,0.12903225806451613,0.43863779306411743,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.12903225806451613,0.4426642656326294,,,1,0.901098901098901,best_source_val,1,50,False,E5_structure_vs_lexical,4.011730670928955,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:16:09.900690+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.2903225806451613,0.225,,0.2903225806451613,0.2903225806451613,0.46505624471464907,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.2903225806451613,0.9998559951782227,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.924428701400757,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:16:29.098048+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.22580645161290322,0.18421052631578946,,0.22580645161290322,0.22580645161290322,0.31437627686123915,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.22580645161290322,0.9993404746055603,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.723439931869507,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:16:49.165329+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.0,0.0,,0.0,0.0,0.07072893196813207,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0,0.99986732006073,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.60000205039978,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:17:09.098203+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.0,0.0,,0.0,0.0,0.07072893196813207,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.0,0.99986732006073,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,19.459617853164673,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:17:15.367293+00:00,T1_Nordic,source_only,46,100,77,80,20,31,0.9661076170510132,0.989010989010989,,,0.6774193548387096,0.40384615384615385,,0.6774193548387096,0.6774193548387096,0.4870202301010009,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.6774193548387096,0.10989817976951599,,,51,0.989010989010989,best_source_val,1,76,False,E5_structure_vs_lexical,5.855812311172485,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:17:21.305077+00:00,T1_Nordic,source_only,46,100,77,80,20,31,0.9661076170510132,0.989010989010989,,,0.6774193548387096,0.40384615384615385,,0.6774193548387096,0.6774193548387096,0.4870202301010009,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.6774193548387096,0.10989817976951599,,,51,0.989010989010989,best_source_val,1,76,False,E5_structure_vs_lexical,5.403408050537109,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:17:28.089918+00:00,T1_Nordic,source_only,46,100,77,80,20,31,0.9853249475890985,1.0,,,0.6451612903225806,0.39215686274509803,,0.6451612903225806,0.6451612903225806,0.40375193276052035,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.6451612903225806,0.05702699348330498,,,50,1.0,best_source_val,1,75,False,E5_structure_vs_lexical,6.336759328842163,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:17:47.176743+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.3870967741935484,0.27906976744186046,,0.3870967741935484,0.3870967741935484,0.47632384896229085,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.3870967741935484,0.9989184141159058,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.704380989074707,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:18:06.435949+00:00,T1_Nordic,source_only,46,100,77,80,20,31,1.0,1.0,,,0.2903225806451613,0.225,,0.2903225806451613,0.2903225806451613,0.4640860828622345,1,False,illegal_recall_at_youden,illegal_recall_at_youden,higher_is_better,0.2903225806451613,0.9998559951782227,,,200,1.0,best_source_val,1,200,False,E5_structure_vs_lexical,18.829909563064575,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:18:18.526316+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9976941747572815,0.9791666666666666,0.7916666666666667,0.6825757575757576,0.7916666666666667,0.7846153846153847,0.75,0.8333333333333334,0.8333333333333334,0.40491100663176177,2,True,roc_auc,roc_auc,higher_is_better,0.7916666666666667,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E5_structure_vs_lexical,11.644443273544312,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:18:28.653386+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9927791262135923,0.9660087719298246,0.7916666666666666,0.746067821067821,0.7708333333333333,0.7754010695187166,0.875,0.6666666666666666,0.6666666666666666,0.35394573268006624,2,True,roc_auc,roc_auc,higher_is_better,0.7916666666666666,0.32760530710220337,,,84,0.9660087719298246,best_source_val,1,109,False,E5_structure_vs_lexical,9.623580694198608,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:18:44.480437+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9655643203883495,0.9342105263157895,0.9375,0.9444444444444444,0.8541666666666667,0.8541666666666667,0.875,0.8333333333333334,0.8333333333333334,0.401394079770593,2,True,roc_auc,roc_auc,higher_is_better,0.9375,0.5088267922401428,,,145,0.9342105263157895,best_source_val,1,170,False,E5_structure_vs_lexical,15.344594717025757,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:19:00.604337+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9655643203883495,0.9342105263157895,0.9375,0.9444444444444444,0.8541666666666667,0.8541666666666667,0.875,0.8333333333333334,0.8333333333333334,0.401394079770593,2,True,roc_auc,roc_auc,higher_is_better,0.9375,0.5088267922401428,,,145,0.9342105263157895,best_source_val,1,170,False,E5_structure_vs_lexical,15.56857705116272,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:19:17.641569+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9597087378640777,0.9725877192982456,0.5208333333333333,0.47883597883597884,0.625,0.5333333333333333,0.25,1.0,1.0,0.595649156519877,2,True,roc_auc,roc_auc,higher_is_better,0.5208333333333333,0.2070382535457611,,,190,0.9725877192982456,best_source_val,1,200,False,E5_structure_vs_lexical,16.627366065979004,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
